mir,sapiens,denisovan,altai,vindja,chag,DiffSapDen,DiffSapVin,DiffSapAlt,DiffDenVin,DiffDenAlt,DiffAltVin,DiffSapCha,DiffVinCha,DiffDenCha,DiffAltCha
miR-4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4457,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6846-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6807-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-296-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4796-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4671-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6505-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-892c-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-10401-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4776-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-137-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6754-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-1252-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4644,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-664a-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4760-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1301-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-205-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-2681-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-4732-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-219a-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-629-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4261,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-548as-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4324,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-7156-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4282,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-3928-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4798-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-422a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-593-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6734-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6838-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-192-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6786-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4281,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-655-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4489,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-548az-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3681-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-181a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7157-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-6509-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-922,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-6752-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-424-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-659-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6130,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-3144-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-5585-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6856-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6818-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4438,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4527,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-597-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6848-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-542-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-654-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-6782-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-324-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-196a-1-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4519,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3163,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-146a-3p,0,1,1,1,1,-1,-1,-1,0,0,0,-1,0,0,0
let-7a-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6503-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6891-3p,1,1,1,0,1,0,1,0,1,0,1,0,-1,0,0
miR-3692-5p,5,4,4,4,4,1,1,1,0,0,0,1,0,0,0
miR-101-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4311,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4506,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-628-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-12118,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4738-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-3937,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3200-5p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-323b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6783-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-670-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-103a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1262,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6764-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1910-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4266,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4732-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-216a-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-5586-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-138-5p,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0
miR-4268,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4734,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
miR-12113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5002-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6514-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-513c-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4777-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-519a-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-5691,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-561-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-548ai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6529-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4661-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-876-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1911-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-34b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6769b-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-374a-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-128-2-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3187-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6774-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-12115,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-26b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-337-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5698,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-7843-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-518b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8054,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-7107-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4790-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-6801-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3162-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-24-2-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6882-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4437,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1909-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6511b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-193b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6803-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4649-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-629-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6715b-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6766-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-4299,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0
miR-5186,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-1233-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-466,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3162-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-504-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6819-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-579-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-4263,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-5011-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-197-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6890-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-8089,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6847-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4715-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-644a,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6809-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-889-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4320,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3529-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-590-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6845-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-875-3p,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
miR-944,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1207-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-130a-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3612,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-548b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-642a-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-302c-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-7112-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4664-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4483,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-653-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-412-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4797-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6129,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-875-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-637,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-9983-3p,6,5,6,5,5,1,1,0,0,-1,1,1,0,0,1
miR-1255a,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-548aj-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4639-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7158-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-6857-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7162-3p,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
miR-6722-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5011-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-3944-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-10526-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-7108-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-331-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6832-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3659,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-15b-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-5680,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0
miR-449c-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7160-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6784-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
let-7d-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-8062,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6813-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-9898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3151-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-7852-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6512-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6879-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-28-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-619-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6071,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0
miR-196a-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1237-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6833-5p,1,2,2,2,2,-1,-1,-1,0,0,0,-1,0,0,0
miR-96-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-2861,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-147b-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-18b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6513-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-557,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-7973,4,4,0,0,0,0,4,4,4,4,0,4,0,4,0
miR-148a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4750-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6749-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-143-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6877-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5004-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4670-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-200c-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-128-1-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6831-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-7155-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-190b-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-5010-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6840-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-423-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5584-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-3156-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-6716-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3074-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-1272,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4726-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6719-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-10394-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-449b-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-551b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548ar-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8087,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-2052,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-10399-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1827,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3127-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4768-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-1245b-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-96-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-517-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-591,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4307,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
let-7f-2-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6834-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6751-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-548t-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6815-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6793-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-491-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8061,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-31-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-650,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1178-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8066,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-425-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6752-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-105-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-511-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-518f-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4314,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1255b-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-3913-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-541-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-134-3p,2,3,3,3,3,-1,-1,-1,0,0,0,-1,0,0,0
miR-8057,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-106a-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-30a-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-1277-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-9851-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-140-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3169,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4495,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-1307-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-520c-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-10b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-223-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
let-7g-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-676-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-548aj-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-24-1-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1269b,0,3,0,3,3,-3,-3,0,0,3,-3,-3,0,0,-3
miR-582-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-29b-2-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-1229-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3192-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-618,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-7155-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-5571-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3689f,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6816-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6779-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-11181-5p,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0
miR-4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4317,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4668-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3977,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4257,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4723-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3173-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4296,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4309,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3945,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-583,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-520g-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4776-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4428,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6770-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-589-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-542-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-659-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-455-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-505-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6864-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4692,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4738-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-660-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5189-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-451a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7849-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-20b-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-215-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-1287-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6788-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-329-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548ak,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-27a-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-525-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3978,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0
miR-6741-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-181b-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-185-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-302d-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
