mir,sapiens,denisovan,altai,vindja,chag,DiffSapDen,DiffSapVin,DiffSapAlt,DiffDenVin,DiffDenAlt,DiffAltVin,DiffSapCha,DiffVinCha,DiffDenCha,DiffAltCha
miR-7109-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6756-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-5689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4728-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3152-3p,1,12,1,1,1,-11,0,0,11,11,0,0,0,11,0
miR-6741-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6781-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-939-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-769-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3190-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6881-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-493-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1284,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-3622a-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-1307-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-487b-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-6131,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-5693,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-10396a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4325,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4786-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-129-1-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5681a,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7853-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1470,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-7156-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4750-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4758-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-520b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-769-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-874-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-624-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-130b-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6880-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-193a-5p,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
miR-4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-10393-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-1237-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-18a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-517c-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4802-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4711-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-4764-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5583-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-513b-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4728-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
let-7e-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6747-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4747-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-212-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3129-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6731-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-5008-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6795-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6814-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6812-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-9899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-181c-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4655-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-586,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6832-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5009-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-600,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1468-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548av-5p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-4793-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-23b-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-502-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-580-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6872-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6887-3p,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
miR-6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-340-5p,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0
miR-12116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-378c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3194-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-548y,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-500b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6848-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-5580-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-1247-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-27a-3p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-195-3p,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0
miR-671-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-1912-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4700-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-32-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-939-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-625-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-5190,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4536-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1256,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
miR-6854-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-642a-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-374a-5p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-4713-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6753-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1266-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-199a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3928-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-221-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6851-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6499-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-375-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4520-2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6759-5p,10,0,0,0,0,10,10,10,0,0,0,10,0,0,0
miR-519c-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-181d-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4662b,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-5580-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5003-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5001-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-99a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-490-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-93-5p,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
miR-4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-382-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-383-3p,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
miR-548ay-5p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-8056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-144-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-3678-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-382-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-3183,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-518a-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-652-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-373-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4446-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548d-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-485-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-10226,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
miR-6761-5p,12,0,12,12,12,12,0,0,-12,-12,0,0,0,-12,0
miR-424-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-374b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-181c-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4659b-3p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-519b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3619-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-145-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-550a-3-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-558,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-362-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6757-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-2355-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4690-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4783-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6763-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-514a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1296-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-204-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548ah-5p,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
miR-4749-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-224-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-584-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6800-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1910-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-152-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3130-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548x-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-627-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6810-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3606-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4724-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4761-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4647,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-654-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3692-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1243,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6878-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-520h,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
miR-337-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4687-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6825-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6884-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-3127-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-3908,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-6069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6731-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3912-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-372-5p,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0
miR-1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3160-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6895-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7162-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4490,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-3619-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3688-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-520a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4769-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-378d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-92a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-369-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4799-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6739-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-766-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-887-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3622b-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-17-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5591-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6728-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1304-5p,11,11,0,0,0,0,11,11,11,11,0,11,0,11,0
miR-328-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6761-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6764-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3174,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-3202,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-370-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6822-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-27b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6831-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5703,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3145-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1295a,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6507-3p,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
miR-1260b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6862-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7159-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3605-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4633-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6747-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-497-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6892-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-2116-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4741,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-3677-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7151-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-199b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-10400-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6885-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-1228-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4800-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1288-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6894-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5579-5p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-129-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-30e-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6876-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1252-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-649,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-34a-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-130a-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-183-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1224-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4671-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-561-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1269a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4664-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6727-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-758-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-216b-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1343-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-150-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-10401-5p,13,0,0,0,0,13,13,13,0,0,0,13,0,0,0
miR-122b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-5684,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4693-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-525-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6128,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0
miR-8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4306,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6506-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4477b,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-518d-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-450a-2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3189-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-449b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548am-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-520f-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-3130-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1202,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
let-7i-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-125b-2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-2681-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-221-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-625-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4709-5p,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0
miR-6785-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-345-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4509,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1908-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-181a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4680-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5589-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4256,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
miR-6744-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6727-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1257,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4295,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4649-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-545-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-365a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-194-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3972,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-3150a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-323a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6871-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-6790-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6836-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6869-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-532-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-12114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3151-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-374c-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-29c-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4763-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-653-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-3059-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7111-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3660,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4759,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-222-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5704,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-12132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-10395-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6755-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-208a-5p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
